step,learn/loss,learn/td_abs_mean,learn/grad_norm,learn/grad_steps,learn/nonfinite_streak,episode/return,episode/length,track/luigi_circuit_tt/episode_return,track/luigi_circuit_tt/episode_length,env_steps,grad_steps,replay/capacity,replay/fill_ratio,env/id,reward/checkpoint,reward/offroad,reward/wall,reward/finish,reward/position,reward/total,track_sampler/luigi_circuit_tt/weight
285,1.3680505752563477,0.8437999486923218,22.836450576782227,285,0,,,,,,,,,,,,,,,,
286,1.1850059032440186,0.7263665199279785,16.567853927612305,286,0,,,,,,,,,,,,,,,,
287,2.6334261894226074,1.1506037712097168,36.433746337890625,287,0,,,,,,,,,,,,,,,,
288,0.5738504528999329,0.4619804620742798,8.730328559875488,288,0,,,,,,,,,,,,,,,,
289,0.23644089698791504,0.30736619234085083,2.3506662845611572,289,0,,,,,,,,,,,,,,,,
290,0.7284841537475586,0.5832494497299194,15.765192031860352,290,0,,,,,,,,,,,,,,,,
291,0.4969027638435364,0.4797554910182953,12.096336364746094,291,0,,,,,,,,,,,,,,,,
292,0.8503571152687073,0.5373162031173706,17.151687622070312,292,0,,,,,,,,,,,,,,,,
293,0.46559450030326843,0.38397812843322754,9.196210861206055,293,0,,,,,,,,,,,,,,,,
294,0.5719578266143799,0.44162628054618835,12.024486541748047,294,0,,,,,,,,,,,,,,,,
295,0.9250229001045227,0.6020615696907043,20.111618041992188,295,0,,,,,,,,,,,,,,,,
296,1.68375563621521,0.9214767217636108,27.707300186157227,296,0,,,,,,,,,,,,,,,,
297,0.8656941652297974,0.6210469007492065,14.848445892333984,297,0,,,,,,,,,,,,,,,,
298,0.4939539432525635,0.44863054156303406,8.832247734069824,298,0,,,,,,,,,,,,,,,,
299,0.6373278498649597,0.512094259262085,12.984612464904785,299,0,,,,,,,,,,,,,,,,
300,1.7719866037368774,0.8923245668411255,29.28702163696289,300,0,,,,,,,,,,,,,,,,
301,1.3455655574798584,0.7785947322845459,21.22498321533203,301,0,,,,,,,,,,,,,,,,
302,0.9097645878791809,0.5997422337532043,18.73910903930664,302,0,,,,,,,,,,,,,,,,
303,0.96067214012146,0.6456320285797119,16.008623123168945,303,0,,,,,,,,,,,,,,,,
304,1.4899754524230957,0.7902716994285583,21.650712966918945,304,0,,,,,,,,,,,,,,,,
305,2.0741612911224365,1.0458788871765137,27.74795150756836,305,0,,,,,,,,,,,,,,,,
306,0.8261675834655762,0.5646711587905884,15.854042053222656,306,0,,,,,,,,,,,,,,,,
307,0.6779594421386719,0.5333044528961182,12.414483070373535,307,0,,,,,,,,,,,,,,,,
308,0.3759971261024475,0.36612212657928467,7.574437618255615,308,0,,,,,,,,,,,,,,,,
310,1.146254062652588,0.6929490566253662,24.77556800842285,309,0,,,,,,,,,,,,,,,,
310,1.5658025741577148,0.8293452858924866,23.02187156677246,310,0,,,,,,,,,,,,,,,,
311,0.7416815757751465,0.5949400663375854,15.227778434753418,311,0,,,,,,,,,,,,,,,,
312,1.454716444015503,0.8390030264854431,20.588674545288086,312,0,,,,,,,,,,,,,,,,
313,0.9111906886100769,0.6395843029022217,15.52425765991211,313,0,,,,,,,,,,,,,,,,
314,1.2221646308898926,0.7286043167114258,21.56557846069336,314,0,,,,,,,,,,,,,,,,
315,2.122802734375,0.9584559798240662,36.299652099609375,315,0,,,,,,,,,,,,,,,,
316,0.982793927192688,0.6711901426315308,18.724245071411133,316,0,,,,,,,,,,,,,,,,
317,0.9523768424987793,0.6309057474136353,16.27191734313965,317,0,,,,,,,,,,,,,,,,
318,1.17437744140625,0.7663427591323853,22.993925094604492,318,0,,,,,,,,,,,,,,,,
319,0.6410041451454163,0.5101149678230286,14.741178512573242,319,0,,,,,,,,,,,,,,,,
320,0.9832441806793213,0.6427177786827087,19.335472106933594,320,0,,,,,,,,,,,,,,,,
321,2.924022674560547,1.284592628479004,36.62851333618164,321,0,,,,,,,,,,,,,,,,
322,1.1136767864227295,0.6891734600067139,16.088428497314453,322,0,,,,,,,,,,,,,,,,
323,1.9032177925109863,0.9746336936950684,24.150671005249023,323,0,,,,,,,,,,,,,,,,
324,1.5222055912017822,0.713568925857544,17.039140701293945,324,0,,,,,,,,,,,,,,,,
325,0.8932963609695435,0.5988608598709106,14.297325134277344,325,0,,,,,,,,,,,,,,,,
326,0.9709741473197937,0.6581102013587952,17.09233856201172,326,0,,,,,,,,,,,,,,,,
327,0.5816468596458435,0.43782326579093933,12.240872383117676,327,0,,,,,,,,,,,,,,,,
328,1.7331725358963013,0.9006582498550415,24.91944694519043,328,0,,,,,,,,,,,,,,,,
329,0.6713716983795166,0.5445495843887329,7.050717830657959,329,0,,,,,,,,,,,,,,,,
330,2.4714696407318115,1.035562515258789,28.90851402282715,330,0,,,,,,,,,,,,,,,,
331,2.408228874206543,1.1513456106185913,31.125083923339844,331,0,,,,,,,,,,,,,,,,
332,0.3308044672012329,0.3670632243156433,8.907588005065918,332,0,,,,,,,,,,,,,,,,
333,0.4955868721008301,0.4762182831764221,8.27894401550293,333,0,,,,,,,,,,,,,,,,
334,0.8848991990089417,0.608067512512207,15.679560661315918,334,0,,,,,,,,,,,,,,,,
335,0.4075644314289093,0.3958635926246643,7.204703330993652,335,0,,,,,,,,,,,,,,,,
336,2.078237295150757,0.9752482771873474,42.695953369140625,336,0,,,,,,,,,,,,,,,,
337,0.9659717679023743,0.6703458428382874,18.068552017211914,337,0,,,,,,,,,,,,,,,,
338,0.42415952682495117,0.4375617802143097,7.438136577606201,338,0,,,,,,,,,,,,,,,,
339,1.430734395980835,0.8074322938919067,26.800386428833008,339,0,,,,,,,,,,,,,,,,
340,1.567541241645813,0.8588037490844727,22.688228607177734,340,0,,,,,,,,,,,,,,,,
341,0.6929295659065247,0.5411086082458496,13.10412883758545,341,0,,,,,,,,,,,,,,,,
342,0.6319705247879028,0.4865236282348633,10.806142807006836,342,0,,,,,,,,,,,,,,,,
343,2.528463363647461,1.1197320222854614,34.035064697265625,343,0,,,,,,,,,,,,,,,,
344,1.1234979629516602,0.6904856562614441,15.296051025390625,344,0,,,,,,,,,,,,,,,,
345,0.6083258390426636,0.4853518605232239,10.945152282714844,345,0,,,,,,,,,,,,,,,,
346,0.546608567237854,0.47067195177078247,11.146201133728027,346,0,,,,,,,,,,,,,,,,
347,0.8217545747756958,0.596532940864563,14.978583335876465,347,0,,,,,,,,,,,,,,,,
348,0.7462638020515442,0.5556896924972534,14.74026107788086,348,0,,,,,,,,,,,,,,,,
349,0.6511887311935425,0.497188001871109,6.815847873687744,349,0,,,,,,,,,,,,,,,,
350,0.4705166220664978,0.4258299767971039,5.457369327545166,350,0,,,,,,,,,,,,,,,,
351,0.6331298351287842,0.4753388464450836,6.324498176574707,351,0,,,,,,,,,,,,,,,,
352,0.3412368893623352,0.3758324980735779,4.6622490882873535,352,0,,,,,,,,,,,,,,,,
353,0.7736331224441528,0.5735695958137512,13.405675888061523,353,0,,,,,,,,,,,,,,,,
354,0.7824727892875671,0.5694208145141602,14.695802688598633,354,0,,,,,,,,,,,,,,,,
355,1.604353427886963,0.8668520450592041,19.91653060913086,355,0,,,,,,,,,,,,,,,,
356,1.0592354536056519,0.6827596426010132,19.091890335083008,356,0,,,,,,,,,,,,,,,,
357,0.8197677135467529,0.6055734157562256,15.162312507629395,357,0,,,,,,,,,,,,,,,,
358,0.6563727259635925,0.5226088166236877,10.69456672668457,358,0,,,,,,,,,,,,,,,,
359,0.6810100674629211,0.5231168866157532,13.380002975463867,359,0,,,,,,,,,,,,,,,,
360,1.0836756229400635,0.7168371677398682,16.16713523864746,360,0,,,,,,,,,,,,,,,,
361,1.0909942388534546,0.6756506562232971,12.084558486938477,361,0,,,,,,,,,,,,,,,,
362,1.8491016626358032,1.012516736984253,27.26847267150879,362,0,,,,,,,,,,,,,,,,
363,2.2534053325653076,1.1182783842086792,24.874160766601562,363,0,,,,,,,,,,,,,,,,
364,0.6416394710540771,0.4898447096347809,12.657754898071289,364,0,,,,,,,,,,,,,,,,
365,1.326302409172058,0.7706252336502075,16.17991828918457,365,0,,,,,,,,,,,,,,,,
366,0.5706601142883301,0.44752568006515503,8.151663780212402,366,0,,,,,,,,,,,,,,,,
367,0.5351264476776123,0.4453465938568115,9.703103065490723,367,0,,,,,,,,,,,,,,,,
368,0.8368955254554749,0.6084743738174438,16.41623306274414,368,0,,,,,,,,,,,,,,,,
369,0.6838724613189697,0.5435459613800049,8.390544891357422,369,0,,,,,,,,,,,,,,,,
370,0.5618932843208313,0.5021941661834717,11.878290176391602,370,0,,,,,,,,,,,,,,,,
371,2.7337229251861572,1.1820087432861328,33.06005859375,371,0,,,,,,,,,,,,,,,,
372,1.2699635028839111,0.7642742395401001,22.98586654663086,372,0,,,,,,,,,,,,,,,,
373,1.348936915397644,0.7997216582298279,24.049503326416016,373,0,,,,,,,,,,,,,,,,
374,1.9880435466766357,0.9961865544319153,26.431819915771484,374,0,,,,,,,,,,,,,,,,
375,2.220637798309326,1.0564346313476562,31.087657928466797,375,0,,,,,,,,,,,,,,,,
376,2.220407009124756,1.0868325233459473,25.99978256225586,376,0,,,,,,,,,,,,,,,,
377,1.1382052898406982,0.6820272207260132,19.142826080322266,377,0,,,,,,,,,,,,,,,,
378,0.5295398831367493,0.45397740602493286,9.32083511352539,378,0,,,,,,,,,,,,,,,,
379,0.628788948059082,0.5206640958786011,10.368946075439453,379,0,,,,,,,,,,,,,,,,
380,1.0027772188186646,0.6773998737335205,12.09990406036377,380,0,,,,,,,,,,,,,,,,
381,0.6210649609565735,0.4929339289665222,10.399178504943848,381,0,,,,,,,,,,,,,,,,
382,1.198812484741211,0.7706282138824463,16.637807846069336,382,0,,,,,,,,,,,,,,,,
383,0.7188873291015625,0.49824583530426025,14.474666595458984,383,0,,,,,,,,,,,,,,,,
384,1.42764413356781,0.834884524345398,19.294721603393555,384,0,,,,,,,,,,,,,,,,
385,0.7975156307220459,0.5680323243141174,18.163877487182617,385,0,,,,,,,,,,,,,,,,
386,1.5077037811279297,0.8734704256057739,20.07459259033203,386,0,,,,,,,,,,,,,,,,
387,1.4252963066101074,0.8014319539070129,12.317980766296387,387,0,,,,,,,,,,,,,,,,
388,0.8246402144432068,0.541000247001648,14.2987060546875,388,0,,,,,,,,,,,,,,,,
389,2.446434736251831,1.1364269256591797,34.04374313354492,389,0,,,,,,,,,,,,,,,,
390,0.48603516817092896,0.42808613181114197,9.274785995483398,390,0,,,,,,,,,,,,,,,,
391,0.6044331789016724,0.46400192379951477,9.365757942199707,391,0,,,,,,,,,,,,,,,,
392,0.6242687106132507,0.4770622253417969,4.956308364868164,392,0,,,,,,,,,,,,,,,,
393,1.2477529048919678,0.7097389698028564,18.88005828857422,393,0,,,,,,,,,,,,,,,,
394,0.3831627368927002,0.3874751329421997,6.65293025970459,394,0,,,,,,,,,,,,,,,,
395,0.4300984740257263,0.40141764283180237,5.105154991149902,395,0,,,,,,,,,,,,,,,,
396,1.4121778011322021,0.7833783626556396,13.797077178955078,396,0,,,,,,,,,,,,,,,,
397,0.5580500364303589,0.5005540251731873,10.880855560302734,397,0,,,,,,,,,,,,,,,,
398,2.1523778438568115,1.0468751192092896,30.617549896240234,398,0,,,,,,,,,,,,,,,,
399,1.2509918212890625,0.7705894708633423,20.189130783081055,399,0,,,,,,,,,,,,,,,,
400,0.4748917520046234,0.4156561493873596,8.72001838684082,400,0,,,,,,,,,,,,,,,,
401,1.6230477094650269,0.8886361122131348,17.688982009887695,401,0,,,,,,,,,,,,,,,,
402,2.058307647705078,1.020611047744751,33.25395202636719,402,0,,,,,,,,,,,,,,,,
403,0.879149854183197,0.6537601947784424,16.195322036743164,403,0,,,,,,,,,,,,,,,,
404,2.0813803672790527,0.9903801679611206,24.003843307495117,404,0,,,,,,,,,,,,,,,,
405,0.34075111150741577,0.37666523456573486,6.659870624542236,405,0,,,,,,,,,,,,,,,,
406,1.123427391052246,0.6899182200431824,20.686309814453125,406,0,,,,,,,,,,,,,,,,
407,0.39386534690856934,0.3888561427593231,4.765414237976074,407,0,,,,,,,,,,,,,,,,
408,1.8944437503814697,0.902126133441925,19.84105110168457,408,0,,,,,,,,,,,,,,,,
409,0.4068939685821533,0.4141463041305542,8.231575965881348,409,0,,,,,,,,,,,,,,,,
410,1.1675827503204346,0.7576220631599426,16.929304122924805,410,0,,,,,,,,,,,,,,,,
411,1.293825387954712,0.7512820363044739,16.490100860595703,411,0,,,,,,,,,,,,,,,,
412,1.2540340423583984,0.7413290739059448,29.079477310180664,412,0,,,,,,,,,,,,,,,,
413,1.0602331161499023,0.6652857661247253,19.08580207824707,413,0,,,,,,,,,,,,,,,,
414,0.9761345386505127,0.6651796102523804,15.41088581085205,414,0,,,,,,,,,,,,,,,,
415,1.0059590339660645,0.6321565508842468,17.595233917236328,415,0,,,,,,,,,,,,,,,,
416,0.552586555480957,0.47256338596343994,13.63437557220459,416,0,,,,,,,,,,,,,,,,
417,0.7973532676696777,0.5767941474914551,11.65652847290039,417,0,,,,,,,,,,,,,,,,
418,2.996124744415283,1.1531920433044434,43.88783645629883,418,0,,,,,,,,,,,,,,,,
419,1.4078084230422974,0.7902477979660034,22.026180267333984,419,0,,,,,,,,,,,,,,,,
420,1.1724152565002441,0.6974582672119141,10.766741752624512,420,0,,,,,,,,,,,,,,,,
421,0.8815896511077881,0.5734849572181702,14.556133270263672,421,0,,,,,,,,,,,,,,,,
422,0.774215042591095,0.5578727722167969,14.672120094299316,422,0,,,,,,,,,,,,,,,,
423,0.8622460961341858,0.586683988571167,15.159433364868164,423,0,,,,,,,,,,,,,,,,
424,0.810734748840332,0.5969939231872559,17.50018310546875,424,0,,,,,,,,,,,,,,,,
425,0.717654824256897,0.5395951271057129,11.671131134033203,425,0,,,,,,,,,,,,,,,,
426,0.9247585535049438,0.6894082427024841,21.18853759765625,426,0,,,,,,,,,,,,,,,,
427,1.4035618305206299,0.8039131164550781,26.17786979675293,427,0,,,,,,,,,,,,,,,,
428,0.834971010684967,0.6047142744064331,15.369620323181152,428,0,,,,,,,,,,,,,,,,
429,0.35238200426101685,0.40430009365081787,8.766034126281738,429,0,,,,,,,,,,,,,,,,
430,0.46452897787094116,0.4383128881454468,11.226973533630371,430,0,,,,,,,,,,,,,,,,
431,2.2537307739257812,1.0440168380737305,22.729961395263672,431,0,,,,,,,,,,,,,,,,
432,0.9850652813911438,0.5975238680839539,15.169998168945312,432,0,,,,,,,,,,,,,,,,
433,0.6346815824508667,0.5047463178634644,10.919490814208984,433,0,,,,,,,,,,,,,,,,
434,0.7102134227752686,0.5532160997390747,11.007342338562012,434,0,,,,,,,,,,,,,,,,
435,1.0668097734451294,0.6579853892326355,21.11305809020996,435,0,,,,,,,,,,,,,,,,
436,1.4914302825927734,0.8406602144241333,21.54930877685547,436,0,,,,,,,,,,,,,,,,
437,0.8750306963920593,0.6160612106323242,15.346087455749512,437,0,,,,,,,,,,,,,,,,
438,0.7692359685897827,0.5366448760032654,14.958751678466797,438,0,,,,,,,,,,,,,,,,
439,0.5539745092391968,0.46641719341278076,9.744356155395508,439,0,,,,,,,,,,,,,,,,
440,0.8821997046470642,0.6592913866043091,14.314099311828613,440,0,,,,,,,,,,,,,,,,
441,1.10774564743042,0.6730272769927979,14.620987892150879,441,0,,,,,,,,,,,,,,,,
442,1.0276602506637573,0.6652272939682007,14.623451232910156,442,0,,,,,,,,,,,,,,,,
443,2.1244232654571533,1.027127742767334,24.202041625976562,443,0,,,,,,,,,,,,,,,,
444,1.0178613662719727,0.6414127945899963,16.486774444580078,444,0,,,,,,,,,,,,,,,,
445,1.4090392589569092,0.7499423027038574,20.138004302978516,445,0,,,,,,,,,,,,,,,,
446,1.4060006141662598,0.808999240398407,24.55679702758789,446,0,,,,,,,,,,,,,,,,
447,2.3416593074798584,1.0855000019073486,27.223012924194336,447,0,,,,,,,,,,,,,,,,
448,0.6598767042160034,0.5541869401931763,6.6071457862854,448,0,,,,,,,,,,,,,,,,
449,1.2313553094863892,0.7484492063522339,23.66098976135254,449,0,,,,,,,,,,,,,,,,
450,1.679540753364563,0.9117624759674072,28.450197219848633,450,0,,,,,,,,,,,,,,,,
451,1.4244794845581055,0.7406433820724487,15.914518356323242,451,0,,,,,,,,,,,,,,,,
452,0.7420140504837036,0.5559056997299194,14.927549362182617,452,0,,,,,,,,,,,,,,,,
453,0.5820516347885132,0.49118125438690186,8.592377662658691,453,0,,,,,,,,,,,,,,,,
454,0.5511660575866699,0.5050845742225647,9.723522186279297,454,0,,,,,,,,,,,,,,,,
455,1.0303668975830078,0.7015429139137268,11.364913940429688,455,0,,,,,,,,,,,,,,,,
456,1.4370166063308716,0.7904981374740601,18.249408721923828,456,0,,,,,,,,,,,,,,,,
457,0.6073160171508789,0.5377504825592041,10.37830638885498,457,0,,,,,,,,,,,,,,,,
458,0.32942384481430054,0.3917321264743805,6.017577171325684,458,0,,,,,,,,,,,,,,,,
460,0.8250235319137573,0.5610436797142029,7.520905017852783,459,0,,,,,,,,,,,,,,,,
460,0.5085076093673706,0.428356409072876,10.114310264587402,460,0,,,,,,,,,,,,,,,,
461,0.527712345123291,0.4773995876312256,9.216120719909668,461,0,,,,,,,,,,,,,,,,
462,1.3162057399749756,0.7556138038635254,20.446664810180664,462,0,,,,,,,,,,,,,,,,
463,0.5601673126220703,0.5221859216690063,4.249767303466797,463,0,,,,,,,,,,,,,,,,
464,1.121525526046753,0.6738083958625793,16.069904327392578,464,0,,,,,,,,,,,,,,,,
465,1.9780330657958984,1.0485360622406006,29.251192092895508,465,0,,,,,,,,,,,,,,,,
467,0.8501555323600769,0.593616783618927,21.88284683227539,466,0,,,,,,,,,,,,,,,,
467,0.48736944794654846,0.4137204885482788,6.220677852630615,467,0,,,,,,,,,,,,,,,,
469,0.8479890823364258,0.5646345615386963,14.856828689575195,468,0,,,,,,,,,,,,,,,,
469,1.2411720752716064,0.7318781018257141,17.611526489257812,469,0,,,,,,,,,,,,,,,,
470,0.3702548146247864,0.3778601288795471,7.214107513427734,470,0,,,,,,,,,,,,,,,,
471,0.9415996670722961,0.6222193837165833,14.182093620300293,471,0,,,,,,,,,,,,,,,,
472,1.0400135517120361,0.6756649017333984,17.973827362060547,472,0,,,,,,,,,,,,,,,,
474,1.1351208686828613,0.6905637979507446,30.058536529541016,473,0,,,,,,,,,,,,,,,,
474,1.4918888807296753,0.8297607898712158,22.665054321289062,474,0,,,,,,,,,,,,,,,,
475,1.158821940422058,0.6953282952308655,17.802114486694336,475,0,,,,,,,,,,,,,,,,
476,2.3777458667755127,1.0691072940826416,24.28723907470703,476,0,,,,,,,,,,,,,,,,
477,0.9897260665893555,0.6589482426643372,18.146221160888672,477,0,,,,,,,,,,,,,,,,
478,1.1601933240890503,0.7231771349906921,15.8290433883667,478,0,,,,,,,,,,,,,,,,
479,0.4336409270763397,0.4064074158668518,7.018017768859863,479,0,,,,,,,,,,,,,,,,
480,0.941432774066925,0.619379460811615,17.453920364379883,480,0,,,,,,,,,,,,,,,,
481,0.4092482924461365,0.38459402322769165,5.839076519012451,481,0,,,,,,,,,,,,,,,,
482,0.5701421499252319,0.45171695947647095,9.865069389343262,482,0,,,,,,,,,,,,,,,,
483,0.7245399951934814,0.525959849357605,7.840627193450928,483,0,,,,,,,,,,,,,,,,
484,1.5651969909667969,0.8667078614234924,31.79907989501953,484,0,,,,,,,,,,,,,,,,
485,0.6844266653060913,0.5569072961807251,11.687065124511719,485,0,,,,,,,,,,,,,,,,
486,0.4908733069896698,0.446349561214447,7.196619987487793,486,0,,,,,,,,,,,,,,,,
487,0.4075709581375122,0.39975705742836,3.5941503047943115,487,0,,,,,,,,,,,,,,,,
489,1.2470533847808838,0.7080795168876648,18.47429847717285,488,0,,,,,,,,,,,,,,,,
489,0.8642218112945557,0.5744548439979553,13.836612701416016,489,0,,,,,,,,,,,,,,,,
490,3.3570210933685303,1.428856372833252,37.94188690185547,490,0,,,,,,,,,,,,,,,,
492,1.2223868370056152,0.7078402042388916,22.1865177154541,491,0,,,,,,,,,,,,,,,,
492,0.36411288380622864,0.39448586106300354,3.67301869392395,492,0,,,,,,,,,,,,,,,,
494,3.087710380554199,1.321264624595642,31.201738357543945,493,0,,,,,,,,,,,,,,,,
494,0.6459921598434448,0.5109931230545044,9.177879333496094,494,0,,,,,,,,,,,,,,,,
495,0.276947557926178,0.3151451051235199,2.7606332302093506,495,0,,,,,,,,,,,,,,,,
497,1.360759973526001,0.8046567440032959,29.014936447143555,496,0,,,,,,,,,,,,,,,,
497,0.6459578275680542,0.5039922595024109,11.235283851623535,497,0,,,,,,,,,,,,,,,,
498,0.5470186471939087,0.4871644675731659,7.908326148986816,498,0,,,,,,,,,,,,,,,,
499,0.8588288426399231,0.554199755191803,12.738326072692871,499,0,,,,,,,,,,,,,,,,
501,,,,,,-22.24418042363287,254,-22.24418042363287,254,501,499,497,7.765625,0,0.105819576367088,0.0,-22.349999999999955,0.0,0.0,-22.24418042363287,1.0
502,,,,,,-17.05907740850032,248,-17.05907740850032,248,502,499,498,7.78125,1,0.14092259149966033,0.0,-17.199999999999978,0.0,0.0,-17.05907740850032,1.0
