step,episode/return,episode/length,track/luigi_circuit_tt/episode_return,track/luigi_circuit_tt/episode_length,env_steps,grad_steps,replay/capacity,replay/fill_ratio,env/id,reward/checkpoint,reward/offroad,reward/wall,reward/finish,reward/position,reward/total,track_sampler/luigi_circuit_tt/weight
276697,-0.6188059096958327,318,-0.6188059096958327,318,276697,0,22322,0.11161,1,0.18119409030416742,0.0,-0.8000000000000002,0.0,0.0,-0.6188059096958327,1.0
277396,-21.989675138058836,280,-21.989675138058836,280,277396,0,23021,0.115105,0,0.2103248619411303,0.0,-22.199999999999964,0.0,0.0,-21.989675138058836,1.0
277413,-14.868887117468784,234,-14.868887117468784,234,277413,0,23040,0.1152,2,0.08111288253120753,0.0,-14.949999999999992,0.0,0.0,-14.868887117468784,1.0
277881,-22.774448417000123,423,-22.774448417000123,423,277881,0,23506,0.11753,3,0.1255515829998514,0.0,-22.899999999999974,0.0,0.0,-22.774448417000123,1.0
278150,0.03229048726869666,324,0.03229048726869666,324,278150,0,23775,0.118875,1,0.18229048726869668,0.0,-0.15000000000000002,0.0,0.0,0.03229048726869666,1.0
278353,-11.39694027444591,258,-11.39694027444591,258,278353,0,23978,0.11989,2,0.15305972555409306,0.0,-11.550000000000002,0.0,0.0,-11.39694027444591,1.0
278667,-7.649613242605463,276,-7.649613242605463,276,278667,0,24292,0.12146,0,0.15038675739454188,0.0,-7.800000000000005,0.0,0.0,-7.649613242605463,1.0
279055,-20.531884276099802,246,-20.531884276099802,246,279055,0,24680,0.1234,1,0.11811572390017304,0.0,-20.649999999999974,0.0,0.0,-20.531884276099802,1.0
279068,-20.553541914981317,321,-20.553541914981317,321,279068,0,24695,0.123475,3,0.14645808501865554,0.0,-20.69999999999997,0.0,0.0,-20.553541914981317,1.0
279668,0.0152050673443338,264,0.0152050673443338,264,279668,0,25293,0.126465,2,0.1152050673443338,0.0,-0.1,0.0,0.0,0.0152050673443338,1.0
279801,-3.4159475895425535,291,-3.4159475895425535,291,279801,0,25426,0.12713,0,0.13405241045744523,0.0,-3.549999999999999,0.0,0.0,-3.4159475895425535,1.0
279919,-15.080818965331366,229,-15.080818965331366,229,279919,0,25544,0.12772,1,0.06918103466863218,0.0,-15.149999999999997,0.0,0.0,-15.080818965331366,1.0
280400,-18.879830527968995,356,-18.879830527968995,356,280400,0,26025,0.130125,3,0.17016947203097138,0.0,-19.049999999999965,0.0,0.0,-18.879830527968995,1.0
280672,-3.4812287905319876,245,-3.4812287905319876,245,280672,0,26297,0.131485,2,0.11877120946801228,0.0,-3.6,0.0,0.0,-3.4812287905319876,1.0
280687,-3.6287716319042707,216,-3.6287716319042707,216,280687,0,26314,0.13157,0,0.07122836809572966,0.0,-3.7,0.0,0.0,-3.6287716319042707,1.0
281440,-22.553674235799992,278,-22.553674235799992,278,281440,0,27065,0.135325,3,0.19632576419996178,0.0,-22.749999999999954,0.0,0.0,-22.553674235799992,1.0
281603,-5.6036793418552575,226,-5.6036793418552575,226,281603,0,27228,0.13614,2,0.09632065814474355,0.0,-5.700000000000001,0.0,0.0,-5.6036793418552575,1.0
281610,-5.6107338385374685,416,-5.6107338385374685,416,281610,0,27237,0.136185,1,0.18926616146253505,0.0,-5.800000000000003,0.0,0.0,-5.6107338385374685,1.0
281916,-12.350211210084991,286,-12.350211210084991,286,281916,0,27541,0.137705,0,0.1497887899150019,0.0,-12.499999999999993,0.0,0.0,-12.350211210084991,1.0
282356,-10.63133874801967,241,-10.63133874801967,241,282356,0,27981,0.139905,3,0.11866125198032546,0.0,-10.749999999999996,0.0,0.0,-10.63133874801967,1.0
282506,-1.5789134942759637,221,-1.5789134942759637,221,282506,0,28131,0.140655,2,0.07108650572403619,0.0,-1.65,0.0,0.0,-1.5789134942759637,1.0
282589,-27.034748854678547,257,-27.034748854678547,257,282589,0,28214,0.14107,1,0.1152511453213899,0.0,-27.149999999999935,0.0,0.0,-27.034748854678547,1.0
282793,-27.45686992172567,241,-27.45686992172567,241,282793,0,28418,0.14209,0,0.09313007827427075,0.0,-27.54999999999994,0.0,0.0,-27.45686992172567,1.0
283532,-28.01909696097989,280,-28.01909696097989,280,283532,0,29157,0.145785,1,0.18090303902004076,0.0,-28.199999999999932,0.0,0.0,-28.01909696097989,1.0
283627,-0.5827567603069803,262,-0.5827567603069803,262,283627,0,29252,0.14626,3,0.16724323969301969,0.0,-0.7500000000000001,0.0,0.0,-0.5827567603069803,1.0
283779,-10.000001558801403,262,-10.000001558801403,262,283779,0,29404,0.14702,0,0.09999844119859777,0.0,-10.1,0.0,0.0,-10.000001558801403,1.0
284534,-19.57017372280615,242,-19.57017372280615,242,284534,0,30159,0.150795,3,0.07982627719381581,0.0,-19.649999999999967,0.0,0.0,-19.57017372280615,1.0
284767,-17.185088704482354,271,-17.185088704482354,271,284767,0,30392,0.15196,0,0.11491129551763121,0.0,-17.299999999999986,0.0,0.0,-17.185088704482354,1.0
284930,-6.320411453081217,353,-6.320411453081217,353,284930,0,30555,0.152775,1,0.17958854691878612,0.0,-6.500000000000003,0.0,0.0,-6.320411453081217,1.0
285502,-9.593249521379892,651,-9.593249521379892,651,285502,0,31127,0.155635,2,1.0567504786201152,0.0,-10.650000000000006,0.0,0.0,-9.593249521379892,1.0
285592,-14.52945173893803,222,-14.52945173893803,222,285592,0,31217,0.156085,0,0.07054826106195865,0.0,-14.599999999999989,0.0,0.0,-14.52945173893803,1.0
285646,-18.72562535418633,290,-18.72562535418633,290,285646,0,31271,0.156355,3,0.22437464581365169,0.0,-18.94999999999998,0.0,0.0,-18.72562535418633,1.0
285893,-17.98350362014768,265,-17.98350362014768,265,285893,0,31518,0.15759,1,0.1664963798522949,0.0,-18.149999999999974,0.0,0.0,-17.98350362014768,1.0
286550,-11.17064967155457,242,-11.17064967155457,242,286550,0,32175,0.160875,0,0.07935032844543458,0.0,-11.250000000000002,0.0,0.0,-11.17064967155457,1.0
286646,-4.4275910717508085,283,-4.4275910717508085,283,286646,0,32271,0.161355,2,0.17240892824919327,0.0,-4.600000000000002,0.0,0.0,-4.4275910717508085,1.0
286676,-3.979763438680898,239,-3.979763438680898,239,286676,0,32301,0.161505,3,0.12023656131910243,0.0,-4.1000000000000005,0.0,0.0,-3.979763438680898,1.0
287050,-10.258262312184213,273,-10.258262312184213,273,287050,0,32675,0.163375,1,0.19173768781579056,0.0,-10.450000000000001,0.0,0.0,-10.258262312184213,1.0
287488,-5.719002332355667,242,-5.719002332355667,242,287488,0,33113,0.165565,0,0.08099766764433487,0.0,-5.8000000000000025,0.0,0.0,-5.719002332355667,1.0
287615,-22.192211915389326,233,-22.192211915389326,233,287615,0,33240,0.1662,2,0.10778808461064877,0.0,-22.299999999999972,0.0,0.0,-22.192211915389326,1.0
287734,-9.183404384695969,250,-9.183404384695969,250,287734,0,33359,0.166795,3,0.11659561530403469,0.0,-9.300000000000002,0.0,0.0,-9.183404384695969,1.0
287849,-25.805075374105648,230,-25.805075374105648,230,287849,0,33474,0.16737,1,0.09492462589429773,0.0,-25.899999999999945,0.0,0.0,-25.805075374105648,1.0
288406,-18.670032267490136,254,-18.670032267490136,254,288406,0,34031,0.170155,0,0.07996773250984109,0.0,-18.749999999999975,0.0,0.0,-18.670032267490136,1.0
288822,-14.018788674396015,244,-14.018788674396015,244,288822,0,34447,0.172235,1,0.1312113256039827,0.0,-14.149999999999997,0.0,0.0,-14.018788674396015,1.0
288858,-8.894475276117747,301,-8.894475276117747,301,288858,0,34483,0.172415,2,0.20552472388226056,0.0,-9.100000000000007,0.0,0.0,-8.894475276117747,1.0
289090,-0.4461534300073172,319,-0.4461534300073172,319,289090,0,34715,0.173575,3,0.15384656999268287,0.0,-0.6000000000000001,0.0,0.0,-0.4461534300073172,1.0
289383,-10.844457972650941,241,-10.844457972650941,241,289383,0,35008,0.17504,0,0.1055420273490574,0.0,-10.949999999999998,0.0,0.0,-10.844457972650941,1.0
289765,-18.220369200416208,249,-18.220369200416208,249,289765,0,35390,0.17695,1,0.12963079958376678,0.0,-18.349999999999973,0.0,0.0,-18.220369200416208,1.0
289799,-6.930427516854332,225,-6.930427516854332,225,289799,0,35424,0.17712,2,0.06957248314567234,0.0,-7.000000000000004,0.0,0.0,-6.930427516854332,1.0
290121,-19.192794932655644,235,-19.192794932655644,235,290121,0,35746,0.17873,3,0.10720506734433381,0.0,-19.29999999999998,0.0,0.0,-19.192794932655644,1.0
290246,-22.942307313670234,234,-22.942307313670234,234,290246,0,35871,0.179355,0,0.10769268632971722,0.0,-23.04999999999995,0.0,0.0,-22.942307313670234,1.0
290799,-21.02924762195086,239,-21.02924762195086,239,290799,0,36424,0.18212,2,0.12075237804910412,0.0,-21.149999999999963,0.0,0.0,-21.02924762195086,1.0
290941,-5.647133544507237,305,-5.647133544507237,305,290941,0,36566,0.18283,1,0.20286645549276597,0.0,-5.850000000000002,0.0,0.0,-5.647133544507237,1.0
291096,-2.416213317871094,220,-2.416213317871094,220,291096,0,36721,0.183605,0,0.08378668212890625,0.0,-2.5,0.0,0.0,-2.416213317871094,1.0
291198,-2.583015326956043,252,-2.583015326956043,252,291198,0,36823,0.184115,3,0.11698467304395593,0.0,-2.6999999999999993,0.0,0.0,-2.583015326956043,1.0
291975,-19.467840661670838,278,-19.467840661670838,278,291975,0,37600,0.188,1,0.18215933832914932,0.0,-19.649999999999988,0.0,0.0,-19.467840661670838,1.0
291978,0.09205902058145277,317,0.09205902058145277,317,291978,0,37605,0.188025,2,0.19205902058145277,0.0,-0.1,0.0,0.0,0.09205902058145277,1.0
292070,-17.895195006163206,246,-17.895195006163206,246,292070,0,37695,0.188475,0,0.10480499383677606,0.0,-17.999999999999982,0.0,0.0,-17.895195006163206,1.0
292390,0.0790596270353898,265,0.0790596270353898,265,292390,0,38015,0.190075,3,0.1790596270353898,0.0,-0.1,0.0,0.0,0.0790596270353898,1.0
293017,-9.358812307855363,249,-9.358812307855363,249,293017,0,38642,0.19321,0,0.09118769214464272,0.0,-9.450000000000006,0.0,0.0,-9.358812307855363,1.0
293083,-3.1729283740002177,282,-3.1729283740002177,282,293083,0,38708,0.19354,1,0.1770716259997824,0.0,-3.35,0.0,0.0,-3.1729283740002177,1.0
293254,-15.046043860767183,281,-15.046043860767183,281,293254,0,38879,0.194395,2,0.10395613923280135,0.0,-15.149999999999984,0.0,0.0,-15.046043860767183,1.0
293354,-18.732793607545915,275,-18.732793607545915,275,293354,0,38979,0.194895,3,0.11720639245406442,0.0,-18.849999999999977,0.0,0.0,-18.732793607545915,1.0
294234,-28.60844379806513,320,-28.60844379806513,320,294234,0,39859,0.199295,1,0.19155620193481446,0.0,-28.799999999999947,0.0,0.0,-28.60844379806513,1.0
294271,-20.707231393565273,310,-20.707231393565273,310,294271,0,39896,0.19948,0,0.2927686064346977,0.0,-20.999999999999968,0.0,0.0,-20.707231393565273,1.0
294343,-6.028940399584564,221,-6.028940399584564,221,294343,0,39968,0.19984,3,0.07105960041543712,0.0,-6.1000000000000005,0.0,0.0,-6.028940399584564,1.0
294641,-6.252674195496932,309,-6.252674195496932,309,294641,0,40266,0.20133,2,0.14732580450306768,0.0,-6.4,0.0,0.0,-6.252674195496932,1.0
295135,-10.754100608162256,226,-10.754100608162256,226,295135,0,40760,0.2038,0,0.095899391837742,0.0,-10.849999999999998,0.0,0.0,-10.754100608162256,1.0
295252,-8.342547534776775,236,-8.342547534776775,236,295252,0,40877,0.204385,3,0.10745246522322946,0.0,-8.450000000000005,0.0,0.0,-8.342547534776775,1.0
295256,-8.470334657420288,272,-8.470334657420288,272,295256,0,40883,0.204415,1,0.17966534257971722,0.0,-8.650000000000006,0.0,0.0,-8.470334657420288,1.0
295661,-11.793383589537246,238,-11.793383589537246,238,295661,0,41286,0.20643,2,0.10661641046275264,0.0,-11.899999999999999,0.0,0.0,-11.793383589537246,1.0
296220,-13.908778360366815,247,-13.908778360366815,247,296220,0,41845,0.209225,1,0.09122163963317871,0.0,-13.999999999999995,0.0,0.0,-13.908778360366815,1.0
296221,-20.695006471385096,244,-20.695006471385096,244,296221,0,41848,0.20924,3,0.10499352861487346,0.0,-20.79999999999997,0.0,0.0,-20.695006471385096,1.0
296255,-10.744076295603874,285,-10.744076295603874,285,296255,0,41880,0.2094,0,0.20592370439612348,0.0,-10.949999999999998,0.0,0.0,-10.744076295603874,1.0
296940,-14.613369969409442,325,-14.613369969409442,325,296940,0,42565,0.212825,2,0.18663003059055494,0.0,-14.799999999999995,0.0,0.0,-14.613369969409442,1.0
297203,-22.821047071923342,250,-22.821047071923342,250,297203,0,42828,0.21414,0,0.07895292807661969,0.0,-22.89999999999996,0.0,0.0,-22.821047071923342,1.0
297242,-7.595002766899445,244,-7.595002766899445,244,297242,0,42867,0.214335,1,0.1049972331005594,0.0,-7.700000000000005,0.0,0.0,-7.595002766899445,1.0
297548,-5.326488868049955,304,-5.326488868049955,304,297548,0,43173,0.215865,3,0.17351113195004672,0.0,-5.500000000000002,0.0,0.0,-5.326488868049955,1.0
297860,-11.892477357118024,234,-11.892477357118024,234,297860,0,43485,0.217425,2,0.10752264288197394,0.0,-11.999999999999998,0.0,0.0,-11.892477357118024,1.0
298127,-14.446046816867339,271,-14.446046816867339,271,298127,0,43752,0.21876,0,0.1539531831326692,0.0,-14.600000000000009,0.0,0.0,-14.446046816867339,1.0
298477,-3.418045124468596,301,-3.418045124468596,301,298477,0,44102,0.22051,1,0.18195487553140394,0.0,-3.6000000000000005,0.0,0.0,-3.418045124468596,1.0
298779,-15.307832648733386,244,-15.307832648733386,244,298779,0,44404,0.22202,2,0.09216735126661217,0.0,-15.399999999999999,0.0,0.0,-15.307832648733386,1.0
299002,-3.719120627195939,231,-3.719120627195939,231,299002,0,44627,0.223135,0,0.08087937280406123,0.0,-3.8,0.0,0.0,-3.719120627195939,1.0
299478,-1.1157131784480554,420,-1.1157131784480554,420,299478,0,45103,0.225515,3,0.13428682155194488,0.0,-1.25,0.0,0.0,-1.1157131784480554,1.0
299637,0.026991378659787374,285,0.026991378659787374,285,299637,0,45262,0.22631,1,0.12699137865978738,0.0,-0.1,0.0,0.0,0.026991378659787374,1.0
299751,-5.261795014257018,273,-5.261795014257018,273,299751,0,45376,0.22688,2,0.1882049857429836,0.0,-5.450000000000002,0.0,0.0,-5.261795014257018,1.0
300082,0.09145399203507795,284,0.09145399203507795,284,300082,0,45707,0.228535,0,0.14145399203507797,0.0,-0.05,0.0,0.0,0.09145399203507795,1.0
300480,-4.079487826305887,223,-4.079487826305887,223,300480,0,46105,0.230525,3,0.07051217369411303,0.0,-4.15,0.0,0.0,-4.079487826305887,1.0
300707,-0.6963257442971935,262,-0.6963257442971935,262,300707,0,46332,0.23166,1,0.15367425570280654,0.0,-0.8500000000000001,0.0,0.0,-0.6963257442971935,1.0
301083,-16.294774444994708,242,-16.294774444994708,242,301083,0,46708,0.23354,0,0.10522555500528087,0.0,-16.399999999999988,0.0,0.0,-16.294774444994708,1.0
301219,-6.764617420113608,345,-6.764617420113608,345,301219,0,46844,0.23422,2,0.13538257988639502,0.0,-6.900000000000003,0.0,0.0,-6.764617420113608,1.0
301381,-11.094086348160452,240,-11.094086348160452,240,301381,0,47006,0.23503,3,0.10591365183954653,0.0,-11.2,0.0,0.0,-11.094086348160452,1.0
301607,-17.142667752141524,233,-17.142667752141524,233,301607,0,47232,0.23616,1,0.10733224785846213,0.0,-17.249999999999986,0.0,0.0,-17.142667752141524,1.0
301855,-9.127740776393733,215,-9.127740776393733,215,301855,0,47480,0.2374,0,0.07225922360627547,0.0,-9.200000000000008,0.0,0.0,-9.127740776393733,1.0
302328,-19.298730059996874,257,-19.298730059996874,257,302328,0,47953,0.239765,2,0.10126994000310482,0.0,-19.39999999999998,0.0,0.0,-19.298730059996874,1.0
302490,-6.254890916409702,227,-6.254890916409702,227,302490,0,48115,0.240575,1,0.0951090835903002,0.0,-6.350000000000002,0.0,0.0,-6.254890916409702,1.0
302604,-12.48390585368612,284,-12.48390585368612,284,302604,0,48229,0.241145,3,0.11609414631387462,0.0,-12.599999999999994,0.0,0.0,-12.48390585368612,1.0
302711,-25.1932615004,232,-25.1932615004,232,302711,0,48336,0.24168,0,0.10673849959995436,0.0,-25.29999999999995,0.0,0.0,-25.1932615004,1.0
303098,-20.179135234583953,217,-20.179135234583953,217,303098,0,48723,0.243615,2,0.07086476541602094,0.0,-20.249999999999975,0.0,0.0,-20.179135234583953,1.0
303660,-11.956208513011106,266,-11.956208513011106,266,303660,0,49285,0.246425,1,0.19379148698889692,0.0,-12.150000000000002,0.0,0.0,-11.956208513011106,1.0
303676,-3.545041247077611,247,-3.545041247077611,247,303676,0,49303,0.246515,3,0.10495875292238982,0.0,-3.6500000000000012,0.0,0.0,-3.545041247077611,1.0
303686,-17.99575165748594,246,-17.99575165748594,246,303686,0,49313,0.246565,0,0.10424834251403808,0.0,-18.099999999999977,0.0,0.0,-17.99575165748594,1.0
303882,-13.042058564890981,233,-13.042058564890981,233,303882,0,49507,0.247535,2,0.10794143510901409,0.0,-13.149999999999995,0.0,0.0,-13.042058564890981,1.0
304564,-18.668741349012926,234,-18.668741349012926,234,304564,0,50189,0.250945,0,0.08125865098704463,0.0,-18.74999999999997,0.0,0.0,-18.668741349012926,1.0
304689,-17.27085746002196,256,-17.27085746002196,256,304689,0,50314,0.25157,1,0.12914253997802735,0.0,-17.399999999999988,0.0,0.0,-17.27085746002196,1.0
304826,-27.072870376752707,257,-27.072870376752707,257,304826,0,50451,0.252255,3,0.12712962324722954,0.0,-27.199999999999935,0.0,0.0,-27.072870376752707,1.0
304874,-18.332882510040083,257,-18.332882510040083,257,304874,0,50499,0.252495,2,0.11711748995988265,0.0,-18.449999999999967,0.0,0.0,-18.332882510040083,1.0
305524,-2.0313274347056516,245,-2.0313274347056516,245,305524,0,51149,0.255745,0,0.11867256529434868,0.0,-2.15,0.0,0.0,-2.0313274347056516,1.0
305622,-14.368817097456558,235,-14.368817097456558,235,305622,0,51247,0.256235,1,0.08118290254344111,0.0,-14.45,0.0,0.0,-14.368817097456558,1.0
305798,-15.059261318704344,247,-15.059261318704344,247,305798,0,51423,0.257115,3,0.09073868129564369,0.0,-15.149999999999986,0.0,0.0,-15.059261318704344,1.0
305893,-1.118871895748636,248,-1.118871895748636,248,305893,0,51518,0.25759,2,0.131128104251364,0.0,-1.2500000000000002,0.0,0.0,-1.118871895748636,1.0
306578,-9.848537079106208,254,-9.848537079106208,254,306578,0,52203,0.261015,1,0.10146292089379351,0.0,-9.95,0.0,0.0,-9.848537079106208,1.0
306580,-7.835390052131989,277,-7.835390052131989,277,306580,0,52207,0.261035,0,0.2146099478680154,0.0,-8.050000000000004,0.0,0.0,-7.835390052131989,1.0
306910,-19.293901446300968,239,-19.293901446300968,239,306910,0,52535,0.262675,2,0.10609855369899586,0.0,-19.399999999999963,0.0,0.0,-19.293901446300968,1.0
307248,0.15703448171200968,335,0.15703448171200968,335,307248,0,52873,0.264365,3,0.30703448171200964,0.0,-0.15000000000000002,0.0,0.0,0.15703448171200968,1.0
307482,-19.981630801325224,264,-19.981630801325224,264,307482,0,53107,0.265535,0,0.168369198674741,0.0,-20.149999999999963,0.0,0.0,-19.981630801325224,1.0
307729,-1.9138507859603227,293,-1.9138507859603227,293,307729,0,53354,0.26677,1,0.2361492140396782,0.0,-2.1500000000000004,0.0,0.0,-1.9138507859603227,1.0
308114,-5.29401073397761,280,-5.29401073397761,280,308114,0,53739,0.268695,2,0.10598926602239195,0.0,-5.400000000000002,0.0,0.0,-5.29401073397761,1.0
308474,-14.615769523040097,300,-14.615769523040097,300,308474,0,54099,0.270495,3,0.13423047695989193,0.0,-14.749999999999988,0.0,0.0,-14.615769523040097,1.0
308625,-20.99377664234323,290,-20.99377664234323,290,308625,0,54250,0.27125,0,0.15622335765672765,0.0,-21.149999999999956,0.0,0.0,-20.99377664234323,1.0
308628,-9.679198984726622,224,-9.679198984726622,224,308628,0,54255,0.271275,1,0.07080101527338444,0.0,-9.750000000000005,0.0,0.0,-9.679198984726622,1.0
309039,-15.469352625141967,236,-15.469352625141967,236,309039,0,54664,0.27332,2,0.08064737485802692,0.0,-15.549999999999995,0.0,0.0,-15.469352625141967,1.0
309446,-23.25845968462068,248,-23.25845968462068,248,309446,0,55071,0.275355,0,0.09154031537926714,0.0,-23.349999999999945,0.0,0.0,-23.25845968462068,1.0
309496,-17.13007184592536,225,-17.13007184592536,225,309496,0,55121,0.275605,1,0.06992815407462742,0.0,-17.19999999999999,0.0,0.0,-17.13007184592536,1.0
309950,-7.22906250489277,220,-7.22906250489277,220,309950,0,55575,0.277875,2,0.07093749510723611,0.0,-7.300000000000006,0.0,0.0,-7.22906250489277,1.0
310325,-9.774936934517777,407,-9.774936934517777,407,310325,0,55950,0.27975,3,0.1250630654822225,0.0,-9.899999999999999,0.0,0.0,-9.774936934517777,1.0
310342,-10.620986421750942,239,-10.620986421750942,239,310342,0,55969,0.279845,0,0.07901357824906059,0.0,-10.700000000000001,0.0,0.0,-10.620986421750942,1.0
310922,0.04419054976753567,229,0.04419054976753567,229,310922,0,56547,0.282735,2,0.09419054976753567,0.0,-0.05,0.0,0.0,0.04419054976753567,1.0
310933,-14.209016899440591,342,-14.209016899440591,342,310933,0,56560,0.2828,1,0.1409831005594005,0.0,-14.34999999999999,0.0,0.0,-14.209016899440591,1.0
311265,-18.10020917753549,261,-18.10020917753549,261,311265,0,56890,0.28445,0,0.09979082246448684,0.0,-18.199999999999978,0.0,0.0,-18.10020917753549,1.0
311349,-20.342677659905444,238,-20.342677659905444,238,311349,0,56974,0.28487,3,0.10732234009452488,0.0,-20.449999999999967,0.0,0.0,-20.342677659905444,1.0
311898,-23.643083082033208,237,-23.643083082033208,237,311898,0,57523,0.287615,2,0.10691691796675973,0.0,-23.749999999999968,0.0,0.0,-23.643083082033208,1.0
311963,0.10521815490722657,258,0.10521815490722657,258,311963,0,57588,0.28794,1,0.15521815490722657,0.0,-0.05,0.0,0.0,0.10521815490722657,1.0
312173,-16.081297633958883,239,-16.081297633958883,239,312173,0,57798,0.28899,0,0.11870236604110053,0.0,-16.19999999999998,0.0,0.0,-16.081297633958883,1.0
312258,-18.11887288118444,236,-18.11887288118444,236,312258,0,57883,0.289415,3,0.08112711881554645,0.0,-18.199999999999985,0.0,0.0,-18.11887288118444,1.0
312915,-12.380386982295821,239,-12.380386982295821,239,312915,0,58540,0.2927,1,0.11961301770417586,0.0,-12.499999999999998,0.0,0.0,-12.380386982295821,1.0
313100,-17.181906822619215,245,-17.181906822619215,245,313100,0,58725,0.293625,0,0.11809317738076915,0.0,-17.299999999999983,0.0,0.0,-17.181906822619215,1.0
313222,-8.156788537730346,235,-8.156788537730346,235,313222,0,58847,0.294235,3,0.09321146226965862,0.0,-8.250000000000005,0.0,0.0,-8.156788537730346,1.0
313271,-0.7476108191531639,333,-0.7476108191531639,333,313271,0,58896,0.29448,2,0.15238918084683628,0.0,-0.9,0.0,0.0,-0.7476108191531639,1.0
313928,-13.685147603739855,275,-13.685147603739855,275,313928,0,59553,0.297765,1,0.11485239626013716,0.0,-13.799999999999992,0.0,0.0,-13.685147603739855,1.0
314153,-5.78257890516779,241,-5.78257890516779,241,314153,0,59778,0.29889,0,0.11742109483221304,0.0,-5.900000000000003,0.0,0.0,-5.78257890516779,1.0
314268,-19.572917601378037,292,-19.572917601378037,292,314268,0,59893,0.299465,3,0.12708239862193232,0.0,-19.69999999999997,0.0,0.0,-19.572917601378037,1.0
314793,-1.108153569698334,333,-1.108153569698334,333,314793,0,60418,0.30209,2,0.14184643030166624,0.0,-1.25,0.0,0.0,-1.108153569698334,1.0
314881,-16.944542411970037,242,-16.944542411970037,242,314881,0,60506,0.30253,1,0.10545758802994437,0.0,-17.04999999999998,0.0,0.0,-16.944542411970037,1.0
314982,-6.629040700829551,223,-6.629040700829551,223,314982,0,60607,0.303035,0,0.07095929917045261,0.0,-6.700000000000004,0.0,0.0,-6.629040700829551,1.0
315391,-12.299246235888933,288,-12.299246235888933,288,315391,0,61016,0.30508,3,0.20075376411106277,0.0,-12.499999999999995,0.0,0.0,-12.299246235888933,1.0
315791,-9.959105498687084,244,-9.959105498687084,244,315791,0,61416,0.30708,2,0.09089450131291929,0.0,-10.050000000000002,0.0,0.0,-9.959105498687084,1.0
315914,-17.59295541655497,236,-17.59295541655497,236,315914,0,61539,0.307695,1,0.10704458344500999,0.0,-17.69999999999998,0.0,0.0,-17.59295541655497,1.0
315918,-19.219761966373582,240,-19.219761966373582,240,315918,0,61545,0.307725,0,0.08023803362639052,0.0,-19.299999999999972,0.0,0.0,-19.219761966373582,1.0
316276,-26.80704306693693,249,-26.80704306693693,249,316276,0,61901,0.309505,3,0.09295693306300952,0.0,-26.899999999999938,0.0,0.0,-26.80704306693693,1.0
316698,-26.757622167918925,244,-26.757622167918925,244,316698,0,62323,0.311615,2,0.09237783208100692,0.0,-26.84999999999993,0.0,0.0,-26.757622167918925,1.0
316993,-23.67026152436625,245,-23.67026152436625,245,316993,0,62618,0.31309,0,0.12973847563370414,0.0,-23.799999999999955,0.0,0.0,-23.67026152436625,1.0
317222,0.05182353243620501,309,0.05182353243620501,309,317222,0,62847,0.314235,1,0.151823532436205,0.0,-0.1,0.0,0.0,0.05182353243620501,1.0
317471,0.1448341827392578,296,0.1448341827392578,296,317471,0,63096,0.31548,3,0.19483418273925782,0.0,-0.05,0.0,0.0,0.1448341827392578,1.0
318138,-21.102897552158495,388,-21.102897552158495,388,318138,0,63763,0.318815,2,0.14710244784147838,0.0,-21.24999999999997,0.0,0.0,-21.102897552158495,1.0
318143,-1.1368459883980129,288,-1.1368459883980129,288,318143,0,63770,0.31885,0,0.2131540116019871,0.0,-1.3499999999999999,0.0,0.0,-1.1368459883980129,1.0
318477,-10.02954768860859,224,-10.02954768860859,224,318477,0,64102,0.32051,3,0.0704523113914158,0.0,-10.100000000000007,0.0,0.0,-10.02954768860859,1.0
318487,-12.201031943196831,321,-12.201031943196831,321,318487,0,64114,0.32057,1,0.19896805680316426,0.0,-12.399999999999995,0.0,0.0,-12.201031943196831,1.0
319037,-9.21858570961331,232,-9.21858570961331,232,319037,0,64662,0.32331,0,0.08141429038669752,0.0,-9.300000000000008,0.0,0.0,-9.21858570961331,1.0
319221,-12.34690967559814,258,-12.34690967559814,258,319221,0,64846,0.32423,2,0.15309032440185547,0.0,-12.499999999999995,0.0,0.0,-12.34690967559814,1.0
319361,-19.65581645161169,235,-19.65581645161169,235,319361,0,64986,0.32493,3,0.09418354838827381,0.0,-19.749999999999964,0.0,0.0,-19.65581645161169,1.0
319435,-4.1690001769687814,231,-4.1690001769687814,231,319435,0,65060,0.3253,1,0.08099982303121815,0.0,-4.25,0.0,0.0,-4.1690001769687814,1.0
319893,-13.292180764903188,232,-13.292180764903188,232,319893,0,65518,0.32759,0,0.10781923509680708,0.0,-13.399999999999993,0.0,0.0,-13.292180764903188,1.0
320164,-5.629043587477312,221,-5.629043587477312,221,320164,0,65789,0.328945,2,0.07095641252268915,0.0,-5.700000000000002,0.0,0.0,-5.629043587477312,1.0
320487,-21.038732036403953,277,-21.038732036403953,277,320487,0,66112,0.33056,3,0.11126796359601228,0.0,-21.149999999999963,0.0,0.0,-21.038732036403953,1.0
320543,-19.383535696610142,298,-19.383535696610142,298,320543,0,66168,0.33084,1,0.11646430338983951,0.0,-19.49999999999998,0.0,0.0,-19.383535696610142,1.0
321052,-23.108760298355726,243,-23.108760298355726,243,321052,0,66677,0.333385,2,0.09123970164423403,0.0,-23.199999999999957,0.0,0.0,-23.108760298355726,1.0
321176,-7.243736797809601,275,-7.243736797809601,275,321176,0,66801,0.334005,0,0.10626320219039918,0.0,-7.35,0.0,0.0,-7.243736797809601,1.0
